"longitude","latitude","type","url","record","observation_type","scientific_name","country","state_province","begin_date","end_date","source","remote_resource","locality","coordinate_uncertainty_in_meters","recorded_by","last_modified"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A3844/","UCMP:V:3844","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V3844&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:41:58.573433"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A3877/","UCMP:V:3877","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V3877&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:41:59.580250"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A3920/","UCMP:V:3920","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V3920&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:00.890652"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A3929/","UCMP:V:3929","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V3929&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:01.149829"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4234/","UCMP:V:4234","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4234&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:08.365181"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A4368/","UCMP:V:4368","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V4368&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:12.426935"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5528/","UCMP:V:5528","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5528&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:30.094013"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5941/","UCMP:V:5941","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5941&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:40.473594"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A5983/","UCMP:V:5983","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V5983&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:42:41.557798"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8068/","UCMP:V:8068","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8068&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:33.310895"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8224/","UCMP:V:8224","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8224&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:37.839612"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8225/","UCMP:V:8225","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8225&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:37.864840"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8252/","UCMP:V:8252","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8252&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:38.564409"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8255/","UCMP:V:8255","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8255&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:38.657319"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8461/","UCMP:V:8461","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8461&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:44.076970"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A8463/","UCMP:V:8463","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V8463&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:43:44.127094"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A9501/","UCMP:V:9501","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V9501&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:44:20.793480"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A9502/","UCMP:V:9502","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V9502&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:44:20.818853"
-122.2833,40.7917,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A10222/","UCMP:V:10222","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V10222&one=T","Potter Creek Cave","1000","SINCLAIR+FURLONG","2014-10-14T16:44:49.774846"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35701/","UCMP:V:35701","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35701&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.498258"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35707/","UCMP:V:35707","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35707&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.674043"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35708/","UCMP:V:35708","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35708&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.699655"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35709/","UCMP:V:35709","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35709&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.725036"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35710/","UCMP:V:35710","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35710&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.749399"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35711/","UCMP:V:35711","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35711&one=T","Samwell Cave 1","1000","Furlong, E.L.","2014-10-14T16:56:17.774844"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35712/","UCMP:V:35712","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35712&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.799360"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35716/","UCMP:V:35716","fossil","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35716&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.917349"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35718/","UCMP:V:35718","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35718&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:17.992709"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A35750/","UCMP:V:35750","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V35750&one=T","Samwel Cave 2","1000","Furlong, E.L.","2014-10-14T16:56:18.787865"
-147.8833,64.9667,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A42824/","UCMP:V:42824","fossil","Ursus arctos middendorfi","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V42824&one=T","College","1000","LEOPOLD,A.S.","2014-06-05T14:32:36.976181"
-122.9264,39.8338,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A120840/","MVZ:Mamm:120840","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:120840","Cattle Ridge, 2 mi NE junction of Glenn and Tehama, Mendocino County, T23N R9W Sec. 29","1488","Collector(s): William M. Longhurst","2015-02-05T06:39:20.231219"
-112.7365,46.3888,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A78128/","MVZ:Mamm:78128","specimen","Ursus arctos ssp.","United States","Montana",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:78128","near Swan Lake","347","Collector(s): R. Bahr, William L. Jellison","2015-02-05T00:39:37.870523"
-159.8354,55.7159,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4355/","MVZ:Mamm:4355","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4355","Stepovak Bay, Alaska Peninsula","17865","Collector(s): L. L. Bales, Annie M. Alexander","2015-02-05T00:41:37.687268"
-109.551,33.8529,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A50250/","MVZ:Mamm:50250","specimen","Ursus americanus ssp.","United States","Arizona",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:50250","SW slope Baldy Peak, near head Hurricane Creek","1623","Collector(s): unknown","2015-02-05T00:44:10.544699"
-147.6956,59.9702,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4676/","MVZ:Mamm:4676","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4676","Hanning Bay, Montague Island, Prince William Sound","2801","Collector(s): Annie M. Alexander","2015-02-05T00:58:57.501577"
-119.5992,37.7366,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A21400/","MVZ:Mamm:21400","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:21400","Yosemite Valley, Yosemite National Park","6437","Collector(s): F. Harvey Holden, N. G. Guiberson","2015-02-05T01:11:42.766562"
-119.5864,37.7434,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A21869/","MVZ:Mamm:21869","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:21869","near Presidio, Yosemite Valley, Yosemite National Park","3218","Collector(s): Charles L. Camp, A. C. Gaylord","2015-02-05T01:14:00.503453"
-119.5992,37.7366,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A162990/","MVZ:Mamm:162990","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:162990","Yosemite Valley, Yosemite National Park","6437","Collector(s): David M. Graber","2015-02-05T01:14:32.990329"
-121.1206,47.7492,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A134971/","MVZ:Mamm:134971","specimen","Ursus americanus ssp.","United States","Washington",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:134971","Tye","1300","Collector(s): Walter W. Dalquest","2015-02-05T01:21:13.719248"
-119.5992,37.7366,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215974/","MVZ:Mamm:215974","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215974","Yosemite Valley, Yosemite National Park","6437","Collector(s): David M. Graber","2015-02-05T01:31:01.318514"
-118.3026,36.2296,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A16484/","MVZ:Mamm:16484","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:16484","Jordan Hot Springs, Sierra Nevada","30","Collector(s): S. J. Lathrop","2015-02-05T01:33:26.794693"
-120.1468,38.6397,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A81376/","MVZ:Mamm:81376","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:81376","Tragedy Springs","160","Collector(s): Thomas P. Maslin","2015-02-05T01:35:39.106825"
-119.5992,37.7366,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A162995/","MVZ:Mamm:162995","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:162995","Yosemite Valley, Yosemite National Park","6437","Collector(s): David M. Graber","2015-02-05T01:38:19.862384"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215962/","MVZ:Mamm:215962","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215962","Crane Flat, Yosemite National Park",NA,"Collector(s): David M. Graber","2015-02-05T01:39:56.638883"
-119.6433,37.549,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A29804/","MVZ:Mamm:29804","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:29804","Wawona, Yosemite National Park","1609","Collector(s): Jay C. Bruce","2015-02-05T01:53:21.399913"
-119.2116,36.9667,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A184149/","MVZ:Mamm:184149","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:184149","vicinity of Haslett Basin, Barnes Mt.","30","Collector(s): Milton Hildebrand, A. G. Lawson","2015-02-05T02:06:30.971777"
-110.3506,32.6001,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A50254/","MVZ:Mamm:50254","specimen","Ursus americanus ssp.","United States","Arizona",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:50254","Galiuro Mts.","20935","Collector(s): W. Shirley, Ward C. Russell","2015-02-05T02:11:06.094310"
-109.551,33.8529,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A50251/","MVZ:Mamm:50251","specimen","Ursus americanus ssp.","United States","Arizona",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:50251","SW slope Baldy Peak, on Hurricane Creek","1623","Collector(s): W. B. Ramsel","2015-02-05T02:13:06.969057"
-134.2865,57.8652,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4725/","MVZ:Mamm:4725","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4725","Windfall Harbor, Admiralty Island, Alexander Archipelago","4894","Collector(s): Annie M. Alexander, W. Jackson","2015-02-05T02:22:19.544829"
-119.7038,37.6521,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A23661/","MVZ:Mamm:23661","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:23661","beyond Chinquapin, Yosemite National Park","1000","Collector(s): A. J. Gaylor","2015-02-05T02:28:45.375131"
-121.527,40.3792,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A225291/","MVZ:Mamm:225291","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:225291","1 mi N jct Hwy 36 and Hwy 89","1000","Collector(s): John D. Perrine","2015-02-05T02:28:59.090745"
